Feature,Value
words per sent,30.02
LIX,56.93538974017322
# words,1501
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5454545454545454
adjectives,2.22
nouns,6.86
verbs,2.92
pronouns,5.9
particles,7.36
punctuation marks,4.54
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.76
full verbs,1.84
split verbs,0.2
nominative,1.3
accusative,1.7
dative,1.6
genitive,0.72
gen modifiers,0.54
prep with gen,0.04
all genitives,0.58
accusative obj,0.96
dative obj,0.38
genitive obj,0.0
prepositional obj,0.06
acc+dat obj,1.34
gen+prep obj,0.06
present forms,1.38
past forms,0.1
perfect forms,0.02
pqp forms,0.02
perfect+pqp forms,0.06
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.04
all futur forms,0.0
subj 1 forms,0.16
subj 2 forms,0.06
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.24
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.04
comp+superlative,0.16
conjunctions,0.18
subjunctions,0.18
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.28
question words,0.32
question marks,0.12
subj/pred inversions,0.68
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,167.98
concessive,19.22
conditional,291.5
consecutive,8.1
final,21.8
interrogative,9.8
modal,67.46
other,336.48
temporal,272.78
A1 features,7
A1 features summed,1.2999999999999998
A2 features,9
A2 features summed,468.8
B1 features,5
B1 features summed,310.14
level features (all),45
level features (all) summed,46.560000000000024
