Feature,Value
words per sent,42.72
LIX,65.28554307116104
# words,2136
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5838870431893688
adjectives,3.08
nouns,8.08
verbs,5.32
pronouns,9.7
particles,10.74
punctuation marks,5.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,1.14
full verbs,3.78
split verbs,0.24
nominative,1.88
accusative,2.56
dative,2.64
genitive,0.52
gen modifiers,0.48
prep with gen,0.0
all genitives,0.48
accusative obj,1.9
dative obj,0.38
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.28
gen+prep obj,0.2
present forms,1.28
past forms,1.3
perfect forms,0.04
pqp forms,0.06
perfect+pqp forms,0.38
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.04
subj 1 forms,0.3
subj 2 forms,0.1
subj 2 aux forms,0.12
ind speech,0.0
irrealis mode,0.04
all subj forms,0.52
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.6
subjunctions,0.42
relative clauses,1.28
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.46
question words,0.16
question marks,0.16
subj/pred inversions,0.86
placeholder 'es',0.06
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,137.74
concessive,17.8
conditional,260.36
consecutive,7.66
final,17.7
interrogative,8.26
modal,64.44
other,311.5
temporal,256.36
A1 features,8
A1 features summed,1.9800000000000002
A2 features,9
A2 features summed,408.3400000000001
B1 features,5
B1 features summed,291.36
level features (all),47
level features (all) summed,69.77999999999999
