Feature,Value
words per sent,37.2
LIX,60.64086021505376
# words,1860
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6316812439261419
adjectives,2.96
nouns,7.72
verbs,3.98
pronouns,7.74
particles,10.66
punctuation marks,3.88
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.84
full verbs,2.9
split verbs,0.24
nominative,1.44
accusative,2.52
dative,2.68
genitive,0.64
gen modifiers,0.54
prep with gen,0.04
all genitives,0.58
accusative obj,1.28
dative obj,0.32
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,1.6
gen+prep obj,0.34
present forms,1.02
past forms,1.14
perfect forms,0.02
pqp forms,0.04
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.08
passive with agens,0.02
comparative,0.1
superlative,0.04
comp+superlative,0.14
conjunctions,0.4
subjunctions,0.26
relative clauses,0.44
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.2
question words,0.22
question marks,0.06
subj/pred inversions,0.68
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,140.94
concessive,17.96
conditional,263.64
consecutive,7.7
final,18.06
interrogative,8.34
modal,64.64
other,314.02
temporal,257.78
A1 features,7
A1 features summed,1.36
A2 features,8
A2 features summed,414.72
B1 features,7
B1 features summed,292.31999999999994
level features (all),45
level features (all) summed,58.84000000000004
