Feature,Value
words per sent,42.1
LIX,65.99548693586698
# words,2105
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6075407026563839
adjectives,4.0
nouns,8.52
verbs,4.52
pronouns,9.12
particles,11.3
punctuation marks,4.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.88
full verbs,3.18
split verbs,0.22
nominative,1.36
accusative,2.82
dative,3.2
genitive,0.66
gen modifiers,0.56
prep with gen,0.0
all genitives,0.58
accusative obj,1.54
dative obj,0.46
genitive obj,0.02
prepositional obj,0.36
acc+dat obj,2.0
gen+prep obj,0.38
present forms,0.68
past forms,1.56
perfect forms,0.04
pqp forms,0.06
perfect+pqp forms,0.38
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.02
passive voice,0.08
passive with agens,0.0
comparative,0.12
superlative,0.14
comp+superlative,0.26
conjunctions,0.54
subjunctions,0.3
relative clauses,0.7
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.26
question words,0.24
question marks,0.06
subj/pred inversions,0.76
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,165.1
concessive,19.1
conditional,288.78
consecutive,8.08
final,21.38
interrogative,9.62
modal,67.14
other,333.98
temporal,271.14
A1 features,8
A1 features summed,1.7800000000000002
A2 features,9
A2 features summed,465.06
B1 features,7
B1 features summed,308.73999999999995
level features (all),45
level features (all) summed,67.20000000000003
