Feature,Value
words per sent,18.9
LIX,42.180423280423284
# words,945
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5480427046263345
adjectives,1.28
nouns,3.02
verbs,2.78
pronouns,3.8
particles,4.96
punctuation marks,2.98
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.52
full verbs,2.08
split verbs,0.24
nominative,0.86
accusative,1.02
dative,0.72
genitive,0.26
gen modifiers,0.22
prep with gen,0.0
all genitives,0.22
accusative obj,0.82
dative obj,0.16
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,0.98
gen+prep obj,0.14
present forms,0.3
past forms,0.84
perfect forms,0.0
pqp forms,0.14
perfect+pqp forms,0.22
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.04
subj 1 forms,0.12
subj 2 forms,0.02
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.08
superlative,0.04
comp+superlative,0.12
conjunctions,0.32
subjunctions,0.1
relative clauses,0.16
participial clauses pres,0.02
participial clauses past,0.06
all participial clauses,0.08
negations,0.08
question words,0.04
question marks,0.0
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,182.04
concessive,22.64
conditional,332.48
consecutive,8.12
final,23.52
interrogative,10.92
modal,75.04
other,379.76
temporal,311.68
A1 features,6
A1 features summed,0.88
A2 features,9
A2 features summed,524.1600000000001
B1 features,6
B1 features summed,353.58000000000004
level features (all),46
level features (all) summed,31.279999999999983
