Feature,Value
words per sent,17.4
LIX,35.10114942528735
# words,870
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5372848948374761
adjectives,1.1
nouns,3.08
verbs,2.54
pronouns,3.34
particles,4.32
punctuation marks,2.98
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.64
full verbs,1.72
split verbs,0.1
nominative,0.72
accusative,1.1
dative,0.86
genitive,0.1
gen modifiers,0.06
prep with gen,0.02
all genitives,0.08
accusative obj,0.76
dative obj,0.2
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,0.96
gen+prep obj,0.26
present forms,0.56
past forms,0.54
perfect forms,0.08
pqp forms,0.04
perfect+pqp forms,0.22
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.06
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.34
subjunctions,0.16
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.22
question words,0.06
question marks,0.02
subj/pred inversions,0.32
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,185.32
concessive,23.3
conditional,337.32
consecutive,8.12
final,24.0
interrogative,11.02
modal,76.52
other,387.74
temporal,317.16
A1 features,8
A1 features summed,0.98
A2 features,9
A2 features summed,531.8799999999999
B1 features,6
B1 features summed,359.80000000000007
level features (all),48
level features (all) summed,28.779999999999987
