1	Ach	ach	I	ITJ	_	0	root	_	_
2	,	,	$	$,	_	0	root	_	_
3	Carsten	Carsten	N	NE	Masc|_|Sg	0	root	8	8
4	,	,	$	$,	_	0	root	_	_
5	des	die	A	ART	Def|_|Gen|Sg	0	root	_	_
6	Senators	Senator	N	NN	Masc|Gen|Sg	7	gmod	128	128
7	Vater	Vater	N	NN	Masc|Nom|Sg	8	subj	740	740
8	hatte	haben	V	VAFIN	3|Sg|Past|Ind	0	root	_	_
9	ja	ja	A	ADV	_	13	adv	_	_
10	zu	zu	P	APPR	Dat	13	pp	_	_
11	ihm	er	P	PPER	3|Sg|_|Dat	10	pn	6	6
12	Gevatter	Gevatter	N	NN	_|Dat|_	13	objd	_	_
13	gestanden	gestehen	V	VVPP	_	8	aux	_	_
14	;	;	$	$.	_	0	root	_	_
15	er	er	P	PPER	3|Sg|Masc|Nom	16	subj	6	6
16	würde	werden	V	VAFIN	3|Sg|Past|Subj	0	root	_	_
17	gewiß	gewiß	A	ADJD	Pos|	22	adv	_	_
18	auf	auf	P	APPR	Acc	22	objp	_	_
19	die	die	A	ART	Def|Fem|Acc|Sg	21	det	_	_
20	lateinische	lateinisch	A	ADJA	Pos|Fem|Acc|Sg|_|	21	attr	_	_
21	Schule	Schule	N	NN	Fem|Acc|Sg	18	pn	_	_
22	gekommen	kommen	V	VVPP	_	23	aux	_	_
23	sein	sein	V	VAINF	_	16	aux	_	_
24	und	und	K	KON	_	0	root	_	_
25	nicht	nicht	P	PTKNEG	_	0	root	_	_
26	,	,	$	$,	_	0	root	_	_
27	wie	wie	P	PWAV	_	0	root	_	_
28	du	du	P	PPER	2|Sg|_|Nom	0	root	190	190
29	,	,	$	$,	_	0	root	_	_
30	bloß	bloß	A	ADV	_	31	adv	_	_
31	beim	bei	P	APPRART	Dat	0	root	_	_
32	Rechenmeister	Rechenmeister	N	NN	_|Dat|Sg	31	pn	_	_
33	.	.	$	$.	_	0	root	_	_
34	«	«	$	$(	_	0	root	_	_

1	Und	und	K	KON	_	0	root	_	_
2	der	die	A	ART	Def|Masc|Nom|Sg	4	det	_	_
3	lebende	lebend	A	ADJA	Pos|Masc|Nom|Sg|Wk|<PPRES	4	attr	_	_
4	Bruder	Bruder	N	NN	Masc|Nom|Sg	5	subj	_	_
5	ließ	lassen	V	VVFIN	3|Sg|Past|Ind	1	cj	_	_
6	sich	sie	P	PRF	3|_|Dat	5	objd	_	_
7	eine	eine	A	ART	Indef|Fem|Nom|Sg	9	det	_	_
8	solche	solche	A	PIDAT	Fem|Nom|Sg	9	attr	_	_
