Feature,Value
words per sent,57.2
LIX,82.89930069930071
# words,572
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6635802469135802
adjectives,6.7
nouns,10.7
verbs,6.7
pronouns,12.3
particles,13.3
punctuation marks,7.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,2.1
full verbs,4.0
split verbs,0.0
nominative,2.1
accusative,3.6
dative,3.0
genitive,1.7
gen modifiers,1.2
prep with gen,0.0
all genitives,1.2
accusative obj,1.7
dative obj,0.9
genitive obj,0.0
prepositional obj,0.6
acc+dat obj,2.6
gen+prep obj,0.6
present forms,1.9
past forms,0.3
perfect forms,0.3
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.2
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.2
subj 1 forms,0.5
subj 2 forms,0.0
subj 2 aux forms,0.2
ind speech,0.2
irrealis mode,0.0
all subj forms,0.7
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.5
subjunctions,0.4
relative clauses,1.7
participial clauses pres,0.1
participial clauses past,0.3
all participial clauses,0.4
negations,0.4
question words,0.0
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,48.4
concessive,3.5
conditional,77.4
consecutive,0.0
final,8.3
interrogative,2.4
modal,26.5
other,116.6
temporal,99.2
A1 features,5
A1 features summed,1.7
A2 features,8
A2 features summed,129.1
B1 features,4
B1 features summed,106.80000000000001
level features (all),43
level features (all) summed,93.4
