Feature,Value
words per sent,27.7
LIX,49.7216606498195
# words,277
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.710691823899371
adjectives,3.3
nouns,4.4
verbs,3.2
pronouns,6.4
particles,6.5
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.6
full verbs,2.3
split verbs,0.2
nominative,0.2
accusative,2.0
dative,2.1
genitive,0.4
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.7
dative obj,0.6
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.3
gen+prep obj,0.2
present forms,0.1
past forms,1.3
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.2
comp+superlative,0.4
conjunctions,0.0
subjunctions,0.1
relative clauses,0.5
participial clauses pres,0.1
participial clauses past,0.0
all participial clauses,0.1
negations,0.3
question words,0.0
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,46.5
concessive,3.5
conditional,75.4
consecutive,0.0
final,8.0
interrogative,2.4
modal,24.8
other,113.7
temporal,96.5
A1 features,3
A1 features summed,0.8
A2 features,8
A2 features summed,124.7
B1 features,4
B1 features summed,102.9
level features (all),37
level features (all) summed,47.000000000000014
