Feature,Value
words per sent,41.9
LIX,62.18639618138425
# words,419
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5241635687732342
adjectives,3.2
nouns,7.5
verbs,5.1
pronouns,7.9
particles,9.2
punctuation marks,8.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,3.6
split verbs,0.6
nominative,1.7
accusative,1.8
dative,3.0
genitive,0.9
gen modifiers,0.7
prep with gen,0.0
all genitives,0.7
accusative obj,1.4
dative obj,0.7
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.1
gen+prep obj,0.4
present forms,0.9
past forms,2.3
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.2
comp+superlative,0.4
conjunctions,0.3
subjunctions,0.3
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.6
question words,0.4
question marks,0.1
subj/pred inversions,1.1
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,40.7
concessive,3.5
conditional,68.6
consecutive,0.0
final,7.3
interrogative,2.2
modal,18.8
other,101.5
temporal,84.0
A1 features,7
A1 features summed,2.5
A2 features,8
A2 features summed,113.7
B1 features,4
B1 features summed,90.10000000000001
level features (all),41
level features (all) summed,69.69999999999999
