1	Ein	ein	A	ART	Indef|_|_|Sg	2	det	0	0
2	Bauer	Bauer	N	NN	_|_|Sg	0	root	0	0
3	,	,	$	$,	_	0	root	_	_
4	der	die	P	PDS	Masc|Nom|Sg	5	subj	_	_
5	hatte	haben	V	VAFIN	3|Sg|Past|Ind	0	root	_	_
6	seine	seine	A	PPOSAT	Fem|_|Sg	7	det	0	0
7	Kuh	Kuh	N	NN	Fem|_|Sg	11	obja	_	_
8	auf	auf	P	APPR	Acc	11	pp	_	_
9	den	die	A	ART	Def|Masc|Acc|Sg	10	det	1	1
10	Markt	Markt	N	NN	Masc|Acc|Sg	8	pn	1	1
11	getrieben	treiben	V	VVPP	_	5	aux	_	_
12	und	und	K	KON	_	11	kon	_	_
13	für	für	P	APPR	Acc	16	pp	_	_
14	sieben	sieben	C	CARD	_	15	attr	_	_
15	Taler	Taler	N	NN	Masc|Acc|Pl	13	pn	_	_
16	verkauft	verkaufen	V	VVPP	_	12	cj	_	_
17	.	.	$	$.	_	0	root	_	_

1	Auf	auf	P	APPR	Dat	4	pp	_	_
2	dem	die	A	ART	Def|Masc|Dat|Sg	3	det	_	_
3	Heimweg	Heimweg	N	NN	Masc|Dat|Sg	1	pn	_	_
4	mußte	müssen	V	VMFIN	3|Sg|Past|Ind	0	root	_	_
5	er	er	P	PPER	3|Sg|Masc|Nom	4	subj	1	1
6	an	an	P	APPR	Dat	4	pp	_	_
7	einem	eine	A	ART	Indef|Masc|Dat|Sg	8	det	_	_
8	Teich	Teich	N	NN	Masc|Dat|Sg	6	pn	_	_
9	vorbei	vorbei	P	PTKVZ	_	4	avz	_	_
10	,	,	$	$,	_	0	root	_	_
11	und	und	K	KON	_	4	kon	_	_
12	da	da	A	ADV	_	13	adv	_	_
13	hörte	hören	V	VVFIN	3|Sg|Past|_	11	cj	_	_
14	er	er	P	PPER	3|Sg|Masc|Nom	13	subj	1	1
15	schon	schon	A	ADV	_	13	adv	_	_
16	von	von	P	APPR	Dat	13	pp	_	_
17	weitem	weit	A	ADJA	Pos|_|Dat|Sg|St|	16	pn	_	_
18	,	,	$	$,	_	0	root	_	_
19	wie	wie	P	PWAV	_	22	adv	_	_
20	die	die	A	ART	Def|Masc|Nom|Pl	21	det	4	4
21	Frösche	Frosch	N	NN	Masc|Nom|Pl	22	subj	4	4
22	riefen	rufen	V	VVFIN	3|Pl|Past|_	13	objc	_	_
23	'	'	$	$(	_	0	root	_	_
24	ak	ak	N	NE	_	22	obja	5	5
25	,	,	$	$,	_	0	root	5	5
26	ak	ak	N	NE	_	24	kon	5	5
27	,	,	$	$,	_	0	root	5	5
28	ak	ak	N	NE	_	26	kon	5	5
29	,	,	$	$,	_	0	root	5	5
30	ak	ak	N	NE	_	28	kon	5	5
31	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	'	'	$	$(	_	0	root	_	_
3	Ja	ja	P	PTKANT	_	0	root	_	_
4	,	,	$	$,	_	0	root	_	_
5	'	'	$	$(	_	0	root	_	_
6	sprach	sprechen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
7	er	er	P	PPER	3|Sg|Masc|Nom	6	subj	1	1
8	für	für	P	APPR	Acc	6	objp	_	_
9	sich	sie	P	PRF	3|_|Acc	8	pn	_	_
10	,	,	$	$,	_	0	root	_	_
11	'	'	$	$(	_	0	root	_	_
12	die	die	P	PDS	_|Nom|Pl	13	subj	_	_
13	schreien	schreien	V	VVFIN	3|Pl|Pres|_	6	kon	_	_
14	auch	auch	A	ADV	_	13	adv	_	_
15	ins	in	P	APPRART	Acc	13	pp	_	_
16	Haberfeld	Haberfeld	N	NN	Neut|Acc|Sg	15	pn	_	_
17	hinein	hinein	P	PTKVZ	_	13	avz	_	_
18	:	\:	$	$.	_	0	root	_	_
19	sieben	sieben	C	CARD	_	20	attr	_	_
20	sinds	sinds	F	FM	_|_|Pl	0	root	_	_
21	,	,	$	$,	_	0	root	_	_
22	die	die	P	PRELS	_|_|Pl	24	obja	2	2
23	ich	ich	P	PPER	1|Sg|_|Nom	25	subj	1	1
24	gelöst	lösen	V	VVPP	_	25	aux	_	_
25	habe	haben	V	VAFIN	1|Sg|Pres|_	20	rel	_	_
26	,	,	$	$,	_	0	root	_	_
27	keine	keine	A	PIAT	_|_|Pl	28	det	_	_
28	acht	acht	C	CARD	_|_|_	20	app	_	_
29	.	.	$	$.	_	0	root	_	_

1	'	'	$	$(	_	0	root	_	_
2	Als	Als	K	KOUS	_	7	konj	_	_
