Feature,Value
words per sent,30.12
LIX,48.18108897742364
# words,1506
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.46983758700696054
adjectives,1.3
nouns,5.36
verbs,4.52
pronouns,7.32
particles,6.66
punctuation marks,4.92
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.74
full verbs,3.4
split verbs,0.2
nominative,1.34
accusative,2.2
dative,1.88
genitive,0.32
gen modifiers,0.28
prep with gen,0.0
all genitives,0.28
accusative obj,1.84
dative obj,0.66
genitive obj,0.0
prepositional obj,0.16
acc+dat obj,2.5
gen+prep obj,0.16
present forms,1.18
past forms,1.12
perfect forms,0.1
pqp forms,0.02
perfect+pqp forms,0.04
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.04
subj 1 forms,0.2
subj 2 forms,0.1
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.02
all subj forms,0.38
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.48
subjunctions,0.28
relative clauses,0.08
participial clauses pres,0.04
participial clauses past,0.04
all participial clauses,0.08
negations,0.22
question words,0.2
question marks,0.16
subj/pred inversions,1.22
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,64.18
concessive,6.64
conditional,120.0
consecutive,1.06
final,9.6
interrogative,3.72
modal,34.04
other,157.56
temporal,125.84
A1 features,8
A1 features summed,1.6800000000000002
A2 features,9
A2 features summed,187.56
B1 features,5
B1 features summed,137.34
level features (all),48
level features (all) summed,52.720000000000006
