Feature,Value
words per sent,31.38
LIX,50.118049713193116
# words,1569
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.46271929824561403
adjectives,1.68
nouns,5.38
verbs,5.04
pronouns,7.14
particles,6.66
punctuation marks,5.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.14
full verbs,3.58
split verbs,0.1
nominative,1.52
accusative,2.14
dative,1.8
genitive,0.32
gen modifiers,0.2
prep with gen,0.1
all genitives,0.3
accusative obj,1.7
dative obj,0.44
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,2.14
gen+prep obj,0.24
present forms,1.46
past forms,1.36
perfect forms,0.3
pqp forms,0.08
perfect+pqp forms,0.14
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.38
all futur forms,0.06
subj 1 forms,0.1
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.02
passive voice,0.02
passive with agens,0.02
comparative,0.06
superlative,0.14
comp+superlative,0.2
conjunctions,0.48
subjunctions,0.34
relative clauses,0.5
participial clauses pres,0.02
participial clauses past,0.02
all participial clauses,0.04
negations,0.3
question words,0.24
question marks,0.04
subj/pred inversions,1.18
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,63.64
concessive,6.48
conditional,118.78
consecutive,0.44
final,9.4
interrogative,3.64
modal,33.8
other,155.24
temporal,124.34
A1 features,9
A1 features summed,1.84
A2 features,9
A2 features summed,185.17999999999998
B1 features,7
B1 features summed,135.44000000000003
level features (all),51
level features (all) summed,55.44000000000004
