Feature,Value
words per sent,25.74
LIX,43.53331779331779
# words,1287
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.45179063360881544
adjectives,1.54
nouns,4.1
verbs,4.72
pronouns,6.08
particles,5.74
punctuation marks,3.54
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,1.42
full verbs,2.82
split verbs,0.12
nominative,1.02
accusative,1.36
dative,1.52
genitive,0.6
gen modifiers,0.36
prep with gen,0.0
all genitives,0.4
accusative obj,1.08
dative obj,0.46
genitive obj,0.06
prepositional obj,0.24
acc+dat obj,1.54
gen+prep obj,0.3
present forms,1.54
past forms,0.34
perfect forms,0.36
pqp forms,0.1
perfect+pqp forms,0.16
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.46
all futur forms,0.04
subj 1 forms,0.22
subj 2 forms,0.04
subj 2 aux forms,0.08
ind speech,0.02
irrealis mode,0.0
all subj forms,0.34
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.48
subjunctions,0.28
relative clauses,0.22
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.56
question words,0.2
question marks,0.02
subj/pred inversions,0.66
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,67.78
concessive,7.7
conditional,127.32
consecutive,4.36
final,10.98
interrogative,4.08
modal,35.5
other,173.42
temporal,135.8
A1 features,9
A1 features summed,2.1
A2 features,9
A2 features summed,201.00000000000003
B1 features,6
B1 features summed,152.22
level features (all),49
level features (all) summed,45.80000000000002
