Feature,Value
words per sent,35.88
LIX,55.38947603121517
# words,1794
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5098039215686274
adjectives,1.92
nouns,7.78
verbs,4.86
pronouns,8.34
particles,7.74
punctuation marks,5.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.68
full verbs,3.98
split verbs,0.26
nominative,1.84
accusative,2.4
dative,2.46
genitive,1.02
gen modifiers,0.8
prep with gen,0.0
all genitives,0.82
accusative obj,1.76
dative obj,0.58
genitive obj,0.02
prepositional obj,0.28
acc+dat obj,2.34
gen+prep obj,0.3
present forms,0.9
past forms,1.98
perfect forms,0.16
pqp forms,0.08
perfect+pqp forms,0.16
past aux forms,0.02
futur 1 forms,0.02
futur 2 forms,0.24
all futur forms,0.04
subj 1 forms,0.12
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.7
subjunctions,0.2
relative clauses,0.38
participial clauses pres,0.16
participial clauses past,0.04
all participial clauses,0.2
negations,0.24
question words,0.22
question marks,0.1
subj/pred inversions,1.24
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,63.6
concessive,6.46
conditional,118.64
consecutive,0.4
final,9.4
interrogative,3.64
modal,33.7
other,154.86
temporal,123.96
A1 features,9
A1 features summed,1.92
A2 features,10
A2 features summed,186.38000000000002
B1 features,6
B1 features summed,134.85999999999999
level features (all),50
level features (all) summed,63.220000000000006
