Feature,Value
words per sent,21.12
LIX,41.29045454545455
# words,1056
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5208333333333334
adjectives,1.4
nouns,4.76
verbs,2.94
pronouns,4.66
particles,5.08
punctuation marks,2.22
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.56
full verbs,2.2
split verbs,0.18
nominative,1.0
accusative,1.38
dative,1.7
genitive,0.5
gen modifiers,0.42
prep with gen,0.02
all genitives,0.44
accusative obj,1.08
dative obj,0.32
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,1.4
gen+prep obj,0.32
present forms,0.12
past forms,1.2
perfect forms,0.0
pqp forms,0.06
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.02
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.1
superlative,0.06
comp+superlative,0.16
conjunctions,0.4
subjunctions,0.16
relative clauses,0.04
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.12
question words,0.02
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,67.96
concessive,7.7
conditional,127.36
consecutive,4.46
final,11.0
interrogative,4.08
modal,35.52
other,173.68
temporal,135.94
A1 features,5
A1 features summed,0.86
A2 features,9
A2 features summed,202.23999999999998
B1 features,6
B1 features summed,152.28
level features (all),43
level features (all) summed,37.12000000000001
