Feature,Value
words per sent,24.36
LIX,45.21385878489327
# words,1218
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5236111111111111
adjectives,1.92
nouns,4.52
verbs,3.7
pronouns,5.66
particles,5.44
punctuation marks,2.98
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.78
full verbs,2.7
split verbs,0.2
nominative,1.36
accusative,1.62
dative,1.6
genitive,0.32
gen modifiers,0.28
prep with gen,0.0
all genitives,0.28
accusative obj,1.12
dative obj,0.46
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.58
gen+prep obj,0.3
present forms,0.28
past forms,1.48
perfect forms,0.06
pqp forms,0.1
perfect+pqp forms,0.34
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.02
subj 1 forms,0.18
subj 2 forms,0.06
subj 2 aux forms,0.08
ind speech,0.08
irrealis mode,0.0
all subj forms,0.32
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.16
superlative,0.06
comp+superlative,0.22
conjunctions,0.54
subjunctions,0.32
relative clauses,0.32
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.12
question words,0.06
question marks,0.04
subj/pred inversions,0.74
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,64.84
concessive,6.9
conditional,121.58
consecutive,1.76
final,9.84
interrogative,3.82
modal,34.42
other,161.82
temporal,128.34
A1 features,8
A1 features summed,1.2600000000000002
A2 features,9
A2 features summed,190.94
B1 features,6
B1 features summed,141.17999999999998
level features (all),48
level features (all) summed,43.20000000000001
