Feature,Value
words per sent,20.46
LIX,40.59685239491691
# words,1023
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5523648648648649
adjectives,1.54
nouns,3.86
verbs,3.1
pronouns,4.8
particles,4.3
punctuation marks,2.86
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.64
full verbs,2.32
split verbs,0.22
nominative,0.92
accusative,1.24
dative,1.5
genitive,0.34
gen modifiers,0.2
prep with gen,0.02
all genitives,0.26
accusative obj,0.92
dative obj,0.24
genitive obj,0.06
prepositional obj,0.2
acc+dat obj,1.16
gen+prep obj,0.26
present forms,0.52
past forms,0.88
perfect forms,0.08
pqp forms,0.12
perfect+pqp forms,0.28
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.16
imperatives,0.04
passive voice,0.06
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.46
subjunctions,0.1
relative clauses,0.4
participial clauses pres,0.02
participial clauses past,0.1
all participial clauses,0.12
negations,0.1
question words,0.12
question marks,0.02
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,66.98
concessive,7.52
conditional,125.78
consecutive,3.56
final,10.72
interrogative,4.04
modal,35.18
other,170.5
temporal,134.04
A1 features,8
A1 features summed,1.1600000000000001
A2 features,9
A2 features summed,197.9
B1 features,7
B1 features summed,149.68
level features (all),48
level features (all) summed,35.70000000000001
