Feature,Value
words per sent,29.3
LIX,51.143003412969286
# words,1465
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5201421800947867
adjectives,1.1
nouns,6.84
verbs,3.74
pronouns,7.12
particles,6.82
punctuation marks,3.58
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.52
full verbs,3.14
split verbs,0.46
nominative,1.48
accusative,2.8
dative,2.38
genitive,0.72
gen modifiers,0.6
prep with gen,0.02
all genitives,0.64
accusative obj,1.82
dative obj,0.8
genitive obj,0.02
prepositional obj,0.26
acc+dat obj,2.62
gen+prep obj,0.28
present forms,0.34
past forms,1.96
perfect forms,0.12
pqp forms,0.12
perfect+pqp forms,0.2
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.04
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.06
comp+superlative,0.12
conjunctions,0.72
subjunctions,0.24
relative clauses,0.28
participial clauses pres,0.06
participial clauses past,0.0
all participial clauses,0.06
negations,0.12
question words,0.18
question marks,0.06
subj/pred inversions,0.92
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,64.54
concessive,6.76
conditional,120.98
consecutive,1.34
final,9.76
interrogative,3.8
modal,34.26
other,160.14
temporal,127.52
A1 features,8
A1 features summed,1.7600000000000002
A2 features,8
A2 features summed,190.54000000000002
B1 features,6
B1 features summed,139.72
level features (all),46
level features (all) summed,53.860000000000014
