Feature,Value
words per sent,32.18
LIX,52.62748290863891
# words,1609
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5250544662309368
adjectives,1.84
nouns,6.26
verbs,4.66
pronouns,7.68
particles,7.48
punctuation marks,4.18
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.76
full verbs,3.58
split verbs,0.36
nominative,1.36
accusative,2.18
dative,2.04
genitive,1.0
gen modifiers,0.84
prep with gen,0.02
all genitives,0.88
accusative obj,1.5
dative obj,0.62
genitive obj,0.02
prepositional obj,0.46
acc+dat obj,2.12
gen+prep obj,0.48
present forms,0.42
past forms,1.96
perfect forms,0.18
pqp forms,0.04
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.04
all subj forms,0.08
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.06
comp+superlative,0.1
conjunctions,0.78
subjunctions,0.24
relative clauses,0.22
participial clauses pres,0.06
participial clauses past,0.06
all participial clauses,0.12
negations,0.14
question words,0.16
question marks,0.12
subj/pred inversions,0.94
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,66.4
concessive,7.38
conditional,124.64
consecutive,3.1
final,10.44
interrogative,4.02
modal,35.02
other,168.14
temporal,132.76
A1 features,8
A1 features summed,2.06
A2 features,8
A2 features summed,198.06
B1 features,6
B1 features summed,147.5
level features (all),50
level features (all) summed,56.86
